Layer,Activations Shape,Accuracy,F1 Score
8,"torch.Size([32, 31, 2304])",0.5714285714285714,0.5904761904761904
8,"torch.Size([32, 40, 2304])",0.5714285714285714,0.5194805194805195
8,"torch.Size([32, 37, 2304])",0.8571428571428571,0.8744588744588745
8,"torch.Size([32, 35, 2304])",0.42857142857142855,0.42857142857142855
8,"torch.Size([32, 29, 2304])",0.42857142857142855,0.42857142857142855
8,"torch.Size([32, 33, 2304])",0.14285714285714285,0.03571428571428571
8,"torch.Size([32, 40, 2304])",0.5714285714285714,0.4155844155844156
8,"torch.Size([32, 39, 2304])",0.5714285714285714,0.5523809523809524
8,"torch.Size([32, 39, 2304])",0.42857142857142855,0.42857142857142855
8,"torch.Size([32, 30, 2304])",0.5714285714285714,0.5523809523809524
8,"torch.Size([32, 52, 2304])",0.5714285714285714,0.6233766233766234
8,"torch.Size([32, 36, 2304])",0.2857142857142857,0.2857142857142857
8,"torch.Size([32, 49, 2304])",0.42857142857142855,0.38095238095238093
8,"torch.Size([32, 44, 2304])",0.5714285714285714,0.5523809523809524
8,"torch.Size([32, 43, 2304])",0.2857142857142857,0.19047619047619047
8,"torch.Size([32, 37, 2304])",0.42857142857142855,0.5142857142857142
8,"torch.Size([32, 43, 2304])",0.5714285714285714,0.5904761904761904
8,"torch.Size([32, 28, 2304])",0.42857142857142855,0.42857142857142855
8,"torch.Size([32, 34, 2304])",0.42857142857142855,0.4047619047619047
8,"torch.Size([32, 36, 2304])",0.5714285714285714,0.5714285714285714
8,"torch.Size([32, 36, 2304])",0.5714285714285714,0.5714285714285714
8,"torch.Size([32, 36, 2304])",0.42857142857142855,0.34285714285714286
8,"torch.Size([32, 33, 2304])",0.42857142857142855,0.42857142857142855
8,"torch.Size([32, 36, 2304])",0.7142857142857143,0.7142857142857143
8,"torch.Size([32, 35, 2304])",0.5714285714285714,0.5142857142857143
8,"torch.Size([32, 40, 2304])",0.7142857142857143,0.7023809523809523
8,"torch.Size([32, 52, 2304])",0.42857142857142855,0.4761904761904762
8,"torch.Size([32, 34, 2304])",0.2857142857142857,0.25396825396825395
8,"torch.Size([20, 48, 2304])",0.5,0.5
9,"torch.Size([32, 33, 768])",0.7142857142857143,0.7261904761904762
9,"torch.Size([32, 30, 768])",0.14285714285714285,0.14285714285714285
9,"torch.Size([32, 62, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 38, 768])",0.7142857142857143,0.7261904761904762
9,"torch.Size([32, 39, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 34, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 38, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 43, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 31, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 33, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 40, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 59, 768])",0.5714285714285714,0.5904761904761904
9,"torch.Size([32, 38, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 38, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 37, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 42, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 40, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 30, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 41, 768])",0.42857142857142855,0.5142857142857142
9,"torch.Size([32, 34, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 42, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 45, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 32, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 36, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 41, 768])",0.5714285714285714,0.6233766233766234
9,"torch.Size([32, 41, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 39, 768])",0.14285714285714285,0.17857142857142858
9,"torch.Size([32, 28, 768])",0.8571428571428571,0.8634920634920634
9,"torch.Size([32, 30, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 48, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 43, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 37, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 40, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 31, 768])",0.42857142857142855,0.4761904761904762
9,"torch.Size([32, 33, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 35, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 30, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 40, 768])",0.7142857142857143,0.7261904761904762
9,"torch.Size([32, 33, 768])",0.14285714285714285,0.03571428571428571
9,"torch.Size([32, 38, 768])",0.5714285714285714,0.5904761904761904
9,"torch.Size([32, 33, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 45, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 39, 768])",0.2857142857142857,0.25396825396825395
9,"torch.Size([32, 30, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 38, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 36, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 32, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 34, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 31, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 32, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 32, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 40, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 41, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 40, 768])",0.14285714285714285,0.03571428571428571
9,"torch.Size([32, 50, 768])",0.5714285714285714,0.5904761904761904
9,"torch.Size([32, 38, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 33, 768])",0.14285714285714285,0.07142857142857142
9,"torch.Size([32, 30, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 32, 768])",0.2857142857142857,0.19047619047619047
9,"torch.Size([32, 31, 768])",0.42857142857142855,0.4523809523809524
9,"torch.Size([32, 36, 768])",0.2857142857142857,0.19047619047619047
9,"torch.Size([32, 33, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 38, 768])",0.7142857142857143,0.7261904761904762
9,"torch.Size([32, 43, 768])",0.2857142857142857,0.3174603174603175
9,"torch.Size([32, 34, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 35, 768])",0.42857142857142855,0.4523809523809524
9,"torch.Size([32, 42, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 45, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 35, 768])",0.7142857142857143,0.7261904761904762
9,"torch.Size([32, 35, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 31, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 49, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 39, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 42, 768])",0.2857142857142857,0.38095238095238093
9,"torch.Size([32, 35, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 34, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 42, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 31, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 37, 768])",0.2857142857142857,0.3174603174603175
9,"torch.Size([32, 28, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 29, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 63, 768])",0.2857142857142857,0.25396825396825395
9,"torch.Size([32, 39, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 37, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 34, 768])",0.2857142857142857,0.2857142857142857
9,"torch.Size([32, 36, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 36, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 38, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 37, 768])",0.2857142857142857,0.19047619047619047
9,"torch.Size([32, 31, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 42, 768])",0.5714285714285714,0.6233766233766234
9,"torch.Size([32, 39, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 34, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 38, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 45, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 56, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 30, 768])",0.42857142857142855,0.6
9,"torch.Size([32, 27, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 33, 768])",0.5714285714285714,0.5904761904761904
9,"torch.Size([32, 37, 768])",0.8571428571428571,0.7912087912087912
9,"torch.Size([32, 34, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 46, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 44, 768])",0.0,0.0
9,"torch.Size([32, 35, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 42, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 32, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 33, 768])",0.5714285714285714,0.5523809523809524
9,"torch.Size([32, 38, 768])",0.8571428571428571,0.8634920634920634
9,"torch.Size([32, 37, 768])",0.5714285714285714,0.5714285714285714
9,"torch.Size([32, 30, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 44, 768])",0.14285714285714285,0.03571428571428571
9,"torch.Size([32, 36, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 42, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 69, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 62, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 34, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 26, 768])",0.14285714285714285,0.25
9,"torch.Size([32, 32, 768])",0.42857142857142855,0.2571428571428571
9,"torch.Size([32, 29, 768])",0.7142857142857143,0.6714285714285715
9,"torch.Size([32, 38, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 35, 768])",0.42857142857142855,0.4523809523809524
9,"torch.Size([32, 33, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 35, 768])",0.14285714285714285,0.14285714285714285
9,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
9,"torch.Size([32, 39, 768])",0.2857142857142857,0.25396825396825395
9,"torch.Size([32, 34, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 44, 768])",0.5714285714285714,0.6233766233766234
9,"torch.Size([32, 37, 768])",0.14285714285714285,0.10714285714285714
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.6233766233766234
9,"torch.Size([32, 35, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 55, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 65, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 34, 768])",0.5714285714285714,0.5142857142857143
9,"torch.Size([32, 33, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 31, 768])",0.8571428571428571,0.8398268398268397
9,"torch.Size([32, 40, 768])",0.5714285714285714,0.5194805194805195
9,"torch.Size([32, 37, 768])",0.8571428571428571,0.7912087912087912
9,"torch.Size([32, 35, 768])",0.7142857142857143,0.5952380952380952
9,"torch.Size([32, 29, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 33, 768])",0.14285714285714285,0.03571428571428571
9,"torch.Size([32, 40, 768])",0.7142857142857143,0.6714285714285715
9,"torch.Size([32, 39, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 39, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 30, 768])",0.7142857142857143,0.6714285714285715
9,"torch.Size([32, 52, 768])",0.7142857142857143,0.7142857142857143
9,"torch.Size([32, 36, 768])",0.42857142857142855,0.4761904761904762
9,"torch.Size([32, 49, 768])",0.8571428571428571,0.8634920634920634
9,"torch.Size([32, 44, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 43, 768])",0.2857142857142857,0.19047619047619047
9,"torch.Size([32, 37, 768])",0.2857142857142857,0.38095238095238093
9,"torch.Size([32, 43, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 28, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 34, 768])",0.42857142857142855,0.4047619047619047
9,"torch.Size([32, 36, 768])",0.8571428571428571,0.8571428571428571
9,"torch.Size([32, 36, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 36, 768])",0.5714285714285714,0.4155844155844156
9,"torch.Size([32, 33, 768])",0.42857142857142855,0.42857142857142855
9,"torch.Size([32, 36, 768])",0.8571428571428571,0.8507936507936508
9,"torch.Size([32, 35, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 40, 768])",0.7142857142857143,0.7023809523809523
9,"torch.Size([32, 52, 768])",0.7142857142857143,0.7571428571428572
9,"torch.Size([32, 34, 768])",0.42857142857142855,0.34285714285714286
9,"torch.Size([20, 48, 768])",0.25,0.1
11,"torch.Size([32, 33, 768])",0.7142857142857143,0.7261904761904762
11,"torch.Size([32, 30, 768])",0.14285714285714285,0.14285714285714285
11,"torch.Size([32, 62, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 38, 768])",0.7142857142857143,0.7261904761904762
11,"torch.Size([32, 39, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 34, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 38, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 43, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 31, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 33, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 40, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 59, 768])",0.5714285714285714,0.5904761904761904
11,"torch.Size([32, 38, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 38, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 37, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 42, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 40, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 30, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 41, 768])",0.42857142857142855,0.5142857142857142
11,"torch.Size([32, 34, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 42, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 45, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 32, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 36, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 41, 768])",0.5714285714285714,0.6233766233766234
11,"torch.Size([32, 41, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 39, 768])",0.14285714285714285,0.17857142857142858
11,"torch.Size([32, 28, 768])",0.8571428571428571,0.8634920634920634
11,"torch.Size([32, 30, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 48, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 43, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 37, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 40, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 31, 768])",0.42857142857142855,0.4761904761904762
11,"torch.Size([32, 33, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 35, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 30, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 40, 768])",0.7142857142857143,0.7261904761904762
11,"torch.Size([32, 33, 768])",0.14285714285714285,0.03571428571428571
11,"torch.Size([32, 38, 768])",0.5714285714285714,0.5904761904761904
11,"torch.Size([32, 33, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 45, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 39, 768])",0.2857142857142857,0.25396825396825395
11,"torch.Size([32, 30, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 38, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 36, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 32, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 34, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 31, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 32, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 32, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 40, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 41, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 40, 768])",0.14285714285714285,0.03571428571428571
11,"torch.Size([32, 50, 768])",0.5714285714285714,0.5904761904761904
11,"torch.Size([32, 38, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 33, 768])",0.14285714285714285,0.07142857142857142
11,"torch.Size([32, 30, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 32, 768])",0.2857142857142857,0.19047619047619047
11,"torch.Size([32, 31, 768])",0.42857142857142855,0.4523809523809524
11,"torch.Size([32, 36, 768])",0.2857142857142857,0.19047619047619047
11,"torch.Size([32, 33, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 38, 768])",0.7142857142857143,0.7261904761904762
11,"torch.Size([32, 43, 768])",0.2857142857142857,0.3174603174603175
11,"torch.Size([32, 34, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 35, 768])",0.42857142857142855,0.4523809523809524
11,"torch.Size([32, 42, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 45, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 35, 768])",0.7142857142857143,0.7261904761904762
11,"torch.Size([32, 35, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 31, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 49, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 39, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 42, 768])",0.2857142857142857,0.38095238095238093
11,"torch.Size([32, 35, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 34, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 42, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 31, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 37, 768])",0.2857142857142857,0.3174603174603175
11,"torch.Size([32, 28, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 29, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 63, 768])",0.2857142857142857,0.25396825396825395
11,"torch.Size([32, 39, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 37, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 34, 768])",0.2857142857142857,0.2857142857142857
11,"torch.Size([32, 36, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 36, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 38, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 37, 768])",0.2857142857142857,0.19047619047619047
11,"torch.Size([32, 31, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 42, 768])",0.5714285714285714,0.6233766233766234
11,"torch.Size([32, 39, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 34, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 38, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 45, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 56, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 30, 768])",0.42857142857142855,0.6
11,"torch.Size([32, 27, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 33, 768])",0.5714285714285714,0.5904761904761904
11,"torch.Size([32, 37, 768])",0.8571428571428571,0.7912087912087912
11,"torch.Size([32, 34, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 46, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 44, 768])",0.0,0.0
11,"torch.Size([32, 35, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 42, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 32, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 33, 768])",0.5714285714285714,0.5523809523809524
11,"torch.Size([32, 38, 768])",0.8571428571428571,0.8634920634920634
11,"torch.Size([32, 37, 768])",0.5714285714285714,0.5714285714285714
11,"torch.Size([32, 30, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 44, 768])",0.14285714285714285,0.03571428571428571
11,"torch.Size([32, 36, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 42, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 69, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 62, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 34, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 26, 768])",0.14285714285714285,0.25
11,"torch.Size([32, 32, 768])",0.42857142857142855,0.2571428571428571
11,"torch.Size([32, 29, 768])",0.7142857142857143,0.6714285714285715
11,"torch.Size([32, 38, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 35, 768])",0.42857142857142855,0.4523809523809524
11,"torch.Size([32, 33, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 35, 768])",0.14285714285714285,0.14285714285714285
11,"torch.Size([32, 40, 768])",0.2857142857142857,0.12698412698412698
11,"torch.Size([32, 39, 768])",0.2857142857142857,0.25396825396825395
11,"torch.Size([32, 34, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 44, 768])",0.5714285714285714,0.6233766233766234
11,"torch.Size([32, 37, 768])",0.14285714285714285,0.10714285714285714
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.6233766233766234
11,"torch.Size([32, 35, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 55, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 65, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 34, 768])",0.5714285714285714,0.5142857142857143
11,"torch.Size([32, 33, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 31, 768])",0.8571428571428571,0.8398268398268397
11,"torch.Size([32, 40, 768])",0.5714285714285714,0.5194805194805195
11,"torch.Size([32, 37, 768])",0.8571428571428571,0.7912087912087912
11,"torch.Size([32, 35, 768])",0.7142857142857143,0.5952380952380952
11,"torch.Size([32, 29, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 33, 768])",0.14285714285714285,0.03571428571428571
11,"torch.Size([32, 40, 768])",0.7142857142857143,0.6714285714285715
11,"torch.Size([32, 39, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 39, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 30, 768])",0.7142857142857143,0.6714285714285715
11,"torch.Size([32, 52, 768])",0.7142857142857143,0.7142857142857143
11,"torch.Size([32, 36, 768])",0.42857142857142855,0.4761904761904762
11,"torch.Size([32, 49, 768])",0.8571428571428571,0.8634920634920634
11,"torch.Size([32, 44, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 43, 768])",0.2857142857142857,0.19047619047619047
11,"torch.Size([32, 37, 768])",0.2857142857142857,0.38095238095238093
11,"torch.Size([32, 43, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 28, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 34, 768])",0.42857142857142855,0.4047619047619047
11,"torch.Size([32, 36, 768])",0.8571428571428571,0.8571428571428571
11,"torch.Size([32, 36, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 36, 768])",0.5714285714285714,0.4155844155844156
11,"torch.Size([32, 33, 768])",0.42857142857142855,0.42857142857142855
11,"torch.Size([32, 36, 768])",0.8571428571428571,0.8507936507936508
11,"torch.Size([32, 35, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 40, 768])",0.7142857142857143,0.7023809523809523
11,"torch.Size([32, 52, 768])",0.7142857142857143,0.7571428571428572
11,"torch.Size([32, 34, 768])",0.42857142857142855,0.34285714285714286
11,"torch.Size([20, 48, 768])",0.25,0.1
